,x,y,z,z_pred
44,11.284087898608236,0.0,0.0491136295233752,0.6248075305418881
45,11.540544441758422,0.0,0.0756725817141624,0.6044427543930658
46,11.79700098490861,0.0,0.2880223370545521,0.6242955239897586
47,12.053457528058797,0.0,0.4770392009944604,0.6851804077611439
48,12.309914071208985,0.0,0.7441007114429186,0.7862854361503037
49,12.566370614359172,0.0,1.0008454808168008,0.9252516780748012
50,0.0,0.2564565431501872,0.963892517251082,1.3189084362668726
51,0.2564565431501872,0.2564565431501872,1.16699190301061,1.5245098077165566
52,0.5129130863003744,0.2564565431501872,1.543778387939601,1.6871276251521379
53,0.7693696294505615,0.2564565431501872,1.7126806239220114,1.8036120441244399
54,1.0258261726007487,0.2564565431501872,1.8418781174120076,1.8725276556648387
55,1.2822827157509358,0.2564565431501872,1.8787513826005415,1.894252754291373
56,1.538739258901123,0.2564565431501872,2.037926023068928,1.8709987506044534
57,1.7951958020513104,0.2564565431501872,1.9615628194832773,1.8067449918516185
58,2.0516523452014974,0.2564565431501872,1.7683718439415408,1.7070885456995972
59,2.3081088883516845,0.2564565431501872,1.7691387988813034,1.5790130620838319
60,2.564565431501872,0.2564565431501872,1.4330825214736969,1.4305853940290334
61,2.821021974652059,0.2564565431501872,1.3703808746987187,1.2705929535679918
62,3.077478517802246,0.2564565431501872,1.0788066135399927,1.1081385281695848
63,3.333935060952433,0.2564565431501872,0.8171245970103195,0.9522122319579919
64,3.5903916041026207,0.2564565431501872,0.4695322263453149,0.8112621989685135
65,3.846848147252808,0.2564565431501872,0.2672989036830675,0.6927863825915368
66,4.103304690402995,0.2564565431501872,0.1638144119853418,0.6029673147361605
67,4.359761233553182,0.2564565431501872,0.0545035691241823,0.5463698862593886
68,4.616217776703369,0.2564565431501872,0.0550442403095852,0.5257192046215143
69,4.872674319853556,0.2564565431501872,-0.016834396798685,0.5417715131646627
70,5.129130863003743,0.2564565431501872,0.1401139737952103,0.5932862389846526
71,5.385587406153931,0.2564565431501872,0.2668752117989129,0.6771017530071846
72,5.642043949304118,0.2564565431501872,0.4332659130610837,0.7883116990393609
73,5.898500492454305,0.2564565431501872,0.6789129424971867,0.9205331226236744
74,6.154957035604492,0.2564565431501872,0.7487416328241222,1.066252449117914
75,6.411413578754679,0.2564565431501872,1.0347636123606476,1.2172309435447621
76,6.667870121904866,0.2564565431501872,1.3391669312107826,1.3649479070524426
77,6.9243266650550535,0.2564565431501872,1.5077424194701463,1.5010577369286395
78,7.180783208205241,0.2564565431501872,1.797600254154756,1.6178362311700534
79,7.437239751355428,0.2564565431501872,1.8573545636182185,1.708592199328315
80,7.693696294505615,0.2564565431501872,1.855712196537316,1.7680225029468408
81,7.950152837655803,0.2564565431501872,2.036707380433271,1.7924919584867385
82,8.20660938080599,0.2564565431501872,1.8692799008068453,1.780223882493649
83,8.463065923956178,0.2564565431501872,1.7640472674102463,1.7313921689891403
84,8.719522467106364,0.2564565431501872,1.588049840747665,1.6481113444769286
85,8.975979010256552,0.2564565431501872,1.458482871968711,1.5343267055877374
86,9.232435553406738,0.2564565431501872,1.2451009254276189,1.3956120674700974
87,9.488892096556926,0.2564565431501872,0.987926840312651,1.238887519219837
88,9.745348639707112,0.2564565431501872,0.5547923775055436,1.0720736203999568
89,10.0018051828573,0.2564565431501872,0.35478247174141,0.9037014640751769
90,10.258261726007486,0.2564565431501872,0.1459881010309362,0.7424998327116428
91,10.514718269157674,0.2564565431501872,0.0196443354444735,0.5969812185289519
92,10.771174812307862,0.2564565431501872,0.0804444913224308,0.47504778438626105
93,11.027631355458048,0.2564565431501872,-0.0134851060439272,0.3836364960043132
94,11.284087898608236,0.2564565431501872,-0.0776713589769568,0.32841981913999846
95,11.540544441758422,0.2564565431501872,0.1009978753546691,0.3135747577332354
96,11.79700098490861,0.2564565431501872,0.2416183047474056,0.34162885992709696
97,12.053457528058797,0.2564565431501872,0.4663336336285628,0.41338740657334716
98,12.309914071208985,0.2564565431501872,0.7374176346374725,0.5279415909010019
99,12.566370614359172,0.2564565431501872,0.952992307375784,0.6827533518621518
100,0.0,0.5129130863003744,0.7830859569761641,1.0536996287275282
101,0.2564565431501872,0.5129130863003744,1.1673329689607643,1.26193939468898
102,0.5129130863003744,0.5129130863003744,1.3432178355849695,1.4262788140874525
103,0.7693696294505615,0.5129130863003744,1.549498822443257,1.5434367846033117
104,1.0258261726007487,0.5129130863003744,1.6674915032967608,1.6119034555665346
105,1.2822827157509358,0.5129130863003744,1.9027246129617696,1.6320441276693611
106,1.538739258901123,0.5129130863003744,1.929612381032093,1.6061202928217715
107,1.7951958020513104,0.5129130863003744,1.8877192737625816,1.5382228490084624
108,2.0516523452014974,0.5129130863003744,1.829232383993885,1.4341169890763854
109,2.3081088883516845,0.5129130863003744,1.6453694189093178,1.3010030075909438
110,2.564565431501872,0.5129130863003744,1.4401266736514875,1.1472020239657625
111,2.821021974652059,0.5129130863003744,1.1320212974660206,0.9817800940839811
112,3.077478517802246,0.5129130863003744,0.9604287232617392,0.8141280896389321
113,3.333935060952433,0.5129130863003744,0.6187586121570607,0.6535177989391752
114,3.5903916041026207,0.5129130863003744,0.5108609047063053,0.508656719959562
115,3.846848147252808,0.5129130863003744,0.2029185692728314,0.3872648086649973
116,4.103304690402995,0.5129130863003744,-0.0067386590780857,0.29569591729778355
117,4.359761233553182,0.5129130863003744,-0.1193751212340426,0.23862479363015243
118,4.616217776703369,0.5129130863003744,-0.0959120240132082,0.21881738342965254
119,4.872674319853556,0.5129130863003744,-0.0523710106761575,0.2369979382399527
120,5.129130863003743,0.5129130863003744,-0.0588055768507447,0.2918213083698379
121,5.385587406153931,0.5129130863003744,0.0413236608138589,0.37995308850782467
122,5.642043949304118,0.5129130863003744,0.214753603139953,0.4962543168718218
123,5.898500492454305,0.5129130863003744,0.5953506291719121,0.6340615674436504
124,6.154957035604492,0.5129130863003744,0.7897348740307025,0.7855478770887827
125,6.411413578754679,0.5129130863003744,1.0425965432195776,0.9421453490611409
126,6.667870121904866,0.5129130863003744,1.183526394609057,1.0950067580949254
127,6.9243266650550535,0.5129130863003744,1.39230681176426,1.2354812697436426
128,7.180783208205241,0.5129130863003744,1.5752980784118076,1.3555786157244862
129,7.437239751355428,0.5129130863003744,1.74885312559577,1.448396784323337
130,7.693696294505615,0.5129130863003744,1.9506856224389737,1.5084904425712506
131,7.950152837655803,0.5129130863003744,1.9440487422182064,1.5321607661003118
132,8.20660938080599,0.5129130863003744,1.8903555258996956,1.5176518932747751
133,8.463065923956178,0.5129130863003744,1.634847457909094,1.4652445563827903
134,8.719522467106364,0.5129130863003744,1.4727016942225013,1.3772432420868104
135,8.975979010256552,0.5129130863003744,1.357631681527858,1.25785914001315
136,9.232435553406738,0.5129130863003744,0.9699746935275306,1.1129967965174956
137,9.488892096556926,0.5129130863003744,0.7135525491768114,0.9499574679917502
138,9.745348639707112,0.5129130863003744,0.5774905432720038,0.777076377001371
139,10.0018051828573,0.5129130863003744,0.355687208413432,0.6033141897570621
140,10.258261726007486,0.5129130863003744,0.0340921864713829,0.4378249047155575
141,10.514718269157674,0.5129130863003744,-0.040462116002021,0.28952290163502914
142,10.771174812307862,0.5129130863003744,-0.116216427347271,0.16667116407838264
143,11.027631355458048,0.5129130863003744,-0.1289185938186113,0.07651075148965854
144,11.284087898608236,0.5129130863003744,-0.0205792656900258,0.024948624741941948
145,11.540544441758422,0.5129130863003744,0.0501276093680471,0.016317142634420155
146,11.79700098490861,0.5129130863003744,0.1429274031376109,0.053214206407091
147,12.053457528058797,0.5129130863003744,0.4606455051902877,0.13642841540249476
148,12.309914071208985,0.5129130863003744,0.6681058137083564,0.2649489911915079
149,12.566370614359172,0.5129130863003744,0.7797154269773542,0.4360558945429976
150,0.0,0.7693696294505615,0.8115929878850129,0.7886479020790268
151,0.2564565431501872,0.7693696294505615,0.9579176480671996,0.9990755247818012
152,0.5129130863003744,0.7693696294505615,1.1204814231392164,1.1647279596204874
153,0.7693696294505615,0.7693696294505615,1.3396256742978274,1.2821972112389752
154,1.0258261726007487,0.7693696294505615,1.52507548859526,1.3499011399591985
155,1.2822827157509358,0.7693696294505615,1.6523261656677992,1.3681918842924479
156,1.538739258901123,0.7693696294505615,1.7326776132261257,1.3393785302199799
157,1.7951958020513104,0.7693696294505615,1.6651185484529252,1.2676588387649406
158,2.0516523452014974,0.7693696294505615,1.5985957471870458,1.1589594736302926
159,2.3081088883516845,0.7693696294505615,1.408781857405553,1.0206890951510916
160,2.564565431501872,0.7693696294505615,1.3309931602485654,0.8614136226721232
161,2.821021974652059,0.7693696294505615,1.0661203484339636,0.6904676144552884
162,3.077478517802246,0.7693696294505615,0.7186363832118949,0.5175197739827078
163,3.333935060952433,0.7693696294505615,0.541748893620958,0.3521137878518776
164,3.5903916041026207,0.7693696294505615,0.3573370707689077,0.20320779918951912
165,3.846848147252808,0.7693696294505615,0.1588586090356886,0.07873664733186499
166,4.103304690402995,0.7693696294505615,-0.1223729134526532,-0.014779540524741393
167,4.359761233553182,0.7693696294505615,-0.3034331559327731,-0.07255875265511103
168,4.616217776703369,0.7693696294505615,-0.3487249290227919,-0.09179408559744635
169,4.872674319853556,0.7693696294505615,-0.2051487109598389,-0.071790323788367
170,5.129130863003743,0.7693696294505615,-0.114848915337174,-0.013991423457769155
171,5.385587406153931,0.7693696294505615,-0.0290589295891869,0.07810384789617411
172,5.642043949304118,0.7693696294505615,0.0880392379725654,0.19913466697080373
173,5.898500492454305,0.7693696294505615,0.3292974608311667,0.3421697666317272
174,6.154957035604492,0.7693696294505615,0.588089520490431,0.49908275909888095
175,6.411413578754679,0.7693696294505615,0.8247370666853217,0.6609912474794432
176,6.667870121904866,0.7693696294505615,1.1662093463302812,0.8187361526219861
177,6.9243266650550535,0.7693696294505615,1.2414564722291055,0.9633753881013578
178,7.180783208205241,0.7693696294505615,1.4550118407256152,1.0866652213897459
179,7.437239751355428,0.7693696294505615,1.692316743095649,1.181503412308263
180,7.693696294505615,0.7693696294505615,1.7193701713925016,1.2423104708019956
181,7.950152837655803,0.7693696294505615,1.7792408064486114,1.2653289803883532
182,8.20660938080599,0.7693696294505615,1.600471408717005,1.2488256621746923
183,8.463065923956178,0.7693696294505615,1.624536185968437,1.19318640938819
184,8.719522467106364,0.7693696294505615,1.448113758478502,1.100900558001228
185,8.975979010256552,0.7693696294505615,1.218635408616955,0.9764368047365054
186,9.232435553406738,0.7693696294505615,0.8282620430730435,0.8260190691689986
187,9.488892096556926,0.7693696294505615,0.7224725182184414,0.6573158759748033
188,9.745348639707112,0.7693696294505615,0.4419358407228266,0.4790612073794514
189,10.0018051828573,0.7693696294505615,0.1439962150698901,0.30062801018111907
190,10.258261726007486,0.7693696294505615,-0.1154486614364487,0.13157748024821514
191,10.514718269157674,0.7693696294505615,-0.2295721619868086,-0.01879218022661319
192,10.771174812307862,0.7693696294505615,-0.2208176695722161,-0.1418746142984407
193,11.027631355458048,0.7693696294505615,-0.2064940428281371,-0.2301408787832169
194,11.284087898608236,0.7693696294505615,-0.2873089372395498,-0.2774639417121403
195,11.540544441758422,0.7693696294505615,-0.1390980381733788,-0.27936827137682657
196,11.79700098490861,0.7693696294505615,0.1118000339720801,-0.23319520584345002
197,12.053457528058797,0.7693696294505615,0.1419208898527368,-0.13817960137404128
198,12.309914071208985,0.7693696294505615,0.4520781849428361,0.004561942316829496
199,12.566370614359172,0.7693696294505615,0.8065658056721696,0.19212646837163116
200,0.0,1.0258261726007487,0.4496984215722076,0.531249562508494
201,0.2564565431501872,1.0258261726007487,0.7762576589400008,0.7436124368301494
202,0.5129130863003744,1.0258261726007487,1.0313852511970574,0.9103578927707451
203,0.7693696294505615,1.0258261726007487,1.2950139001776546,1.0279551919965235
204,1.0258261726007487,1.0258261726007487,1.3197878073807687,1.0947518099594735
205,1.2822827157509358,1.0258261726007487,1.4113488036070367,1.1110862592538953
206,1.538739258901123,1.0258261726007487,1.447503207799397,1.079312385617769
207,1.7951958020513104,1.0258261726007487,1.4865668260746985,1.003729730911999
208,2.0516523452014974,1.0258261726007487,1.3318246938918024,0.8904193471993952
209,2.3081088883516845,1.0258261726007487,1.2269794451338618,0.7469895427622505
210,2.564565431501872,1.0258261726007487,1.0155671197728495,0.582241151595865
211,2.821021974652059,1.0258261726007487,0.8172265473710292,0.4057667313979172
212,3.077478517802246,1.0258261726007487,0.5890673249567967,0.2275023019885969
213,3.333935060952433,1.0258261726007487,0.2614497103537581,0.05725354993559635
214,3.5903916041026207,1.0258261726007487,-0.0012822601835413,-0.09577939713433016
215,3.846848147252808,1.0258261726007487,-0.1743509081876306,-0.22345366251829007
216,4.103304690402995,1.0258261726007487,-0.3743006713972721,-0.3190873753494486
217,4.359761233553182,1.0258261726007487,-0.4996667713361422,-0.3777930836175688
218,4.616217776703369,1.0258261726007487,-0.566673919807083,-0.39672178182782947
219,4.872674319853556,1.0258261726007487,-0.3750158762425456,-0.37520306892148536
220,5.129130863003743,1.0258261726007487,-0.4714520918377944,-0.3147724621011532
221,5.385587406153931,1.0258261726007487,-0.1991531160946748,-0.2190830388294995
222,5.642043949304118,1.0258261726007487,-0.036119197916023,-0.09370500007083475
223,5.898500492454305,1.0258261726007487,0.1054019782170717,0.05417694447395226
224,6.154957035604492,1.0258261726007487,0.4345757257797638,0.21615266051082505
225,6.411413578754679,1.0258261726007487,0.6394467431960137,0.38304148610933153
226,6.667870121904866,1.0258261726007487,0.8018084348528959,0.5453885061433785
227,6.9243266650550535,1.0258261726007487,1.0800842070298378,0.693975396383778
228,7.180783208205241,1.0258261726007487,1.348146672431802,0.8203182119133333
229,7.437239751355428,1.0258261726007487,1.3421792760332822,0.9171252821657128
230,7.693696294505615,1.0258261726007487,1.4161013183797564,0.978690715801678
231,7.950152837655803,1.0258261726007487,1.4819458252844653,1.0012027627196518
232,8.20660938080599,1.0258261726007487,1.5415670462884423,0.9829511899077555
233,8.463065923956178,1.0258261726007487,1.3339402954372075,0.9244235934908845
234,8.719522467106364,1.0258261726007487,1.2207787597951476,0.8282868321751575
235,8.975979010256552,1.0258261726007487,0.981501020863241,0.6992561427617137
236,9.232435553406738,1.0258261726007487,0.7806587028133752,0.5438606021513309
237,9.488892096556926,1.0258261726007487,0.3574300637533392,0.37011907345216327
238,9.745348639707112,1.0258261726007487,0.255298606246515,0.1871453059824188
239,10.0018051828573,1.0258261726007487,0.0678381617903228,0.004704207107234661
240,10.258261726007486,1.0258261726007487,-0.2496966487864117,-0.16725669382434888
241,10.514718269157674,1.0258261726007487,-0.3632437116068895,-0.31907598536727716
242,10.771174812307862,1.0258261726007487,-0.4928526243534637,-0.44182353043943773
243,11.027631355458048,1.0258261726007487,-0.5772455264341732,-0.527700365815153
244,11.284087898608236,1.0258261726007487,-0.5063353430149797,-0.5703749025012641
245,11.540544441758422,1.0258261726007487,-0.295329094908833,-0.5652410941865402
246,11.79700098490861,1.0258261726007487,-0.1164871343669037,-0.5095889464523924
247,12.053457528058797,1.0258261726007487,0.0266694059870323,-0.40268273747993866
248,12.309914071208985,1.0258261726007487,0.3592135608376586,-0.24574730683709026
249,12.566370614359172,1.0258261726007487,0.4350570289520407,-0.04186745625815494
250,0.0,1.2822827157509358,0.365584455155152,0.28893648796443555
251,0.2564565431501872,1.2822827157509358,0.5210874617907161,0.5031907084125228
252,0.5129130863003744,1.2822827157509358,0.784800211918694,0.6710084665804538
253,0.7693696294505615,1.2822827157509358,0.9149398563778004,0.7887401200507823
254,1.0258261726007487,1.2822827157509358,1.0573871503890977,0.8546643452071876
255,1.2822827157509358,1.2822827157509358,1.2293903975017069,0.8691052285699234
256,1.538739258901123,1.2822827157509358,1.2179109477444,0.834458182441192
257,1.7951958020513104,1.2822827157509358,1.2224363529578044,0.7551190690316685
258,2.0516523452014974,1.2822827157509358,1.172906471856764,0.6373158593647601
259,2.3081088883516845,1.2822827157509358,0.9695487536431696,0.48884741461745784
260,2.564565431501872,1.2822827157509358,0.8074486307262614,0.31873925549359344
261,2.821021974652059,1.2822827157509358,0.6141000067533053,0.1368311581140346
262,3.077478517802246,1.2822827157509358,0.3440071652474515,-0.046684237149525756
263,3.333935060952433,1.2822827157509358,0.1074651306891652,-0.22174919086732447
264,3.5903916041026207,1.2822827157509358,-0.160382956873866,-0.37893013702922895
265,3.846848147252808,1.2822827157509358,-0.320329698318341,-0.5098827027948621
266,4.103304690402995,1.2822827157509358,-0.6234486772347805,-0.6077672905632351
267,4.359761233553182,1.2822827157509358,-0.6354481812832904,-0.6675920984724716
268,4.616217776703369,1.2822827157509358,-0.6215918986937612,-0.6864639251916499
269,4.872674319853556,1.2822827157509358,-0.6078195149750252,-0.6637318129277652
270,5.129130863003743,1.2822827157509358,-0.5335779773870957,-0.6010142739437077
271,5.385587406153931,1.2822827157509358,-0.5227228139062878,-0.5021071956750047
272,5.642043949304118,1.2822827157509358,-0.3702113500971851,-0.3727761530398217
273,5.898500492454305,1.2822827157509358,-0.0616882845001836,-0.2204433732393761
274,6.154957035604492,1.2822827157509358,0.0926845161133321,-0.05378559834366785
275,6.411413578754679,1.2822827157509358,0.4111078524021196,0.11773579829482225
276,6.667870121904866,1.2822827157509358,0.6215277488383318,0.2843871840739448
277,6.9243266650550535,1.2822827157509358,0.7969034509145608,0.43668982257191047
278,7.180783208205241,1.2822827157509358,1.1240732538890337,0.5659332681614958
279,7.437239751355428,1.2822827157509358,1.2547420002367993,0.6646472763855308
280,7.693696294505615,1.2822827157509358,1.3087585302778886,0.7270069336833754
281,7.950152837655803,1.2822827157509358,1.3395223898404902,0.7491495878472603
282,8.20660938080599,1.2822827157509358,1.197876387726042,0.7293872429378915
283,8.463065923956178,1.2822827157509358,1.1026717315963142,0.6683040493402304
284,8.719522467106364,1.2822827157509358,0.887608865804544,0.5687349995788898
285,8.975979010256552,1.2822827157509358,0.7232796208957709,0.43562853539385193
286,9.232435553406738,1.2822827157509358,0.5689619239622491,0.27580208367448583
287,9.488892096556926,1.2822827157509358,0.1657687885209839,0.09760519684902134
288,9.745348639707112,1.2822827157509358,0.0052929107421212,-0.08949034391440229
289,10.0018051828573,1.2822827157509358,-0.3594546114049247,-0.27535064814185567
290,10.258261726007486,1.2822827157509358,-0.5069964152404149,-0.4496651810911516
291,10.514718269157674,1.2822827157509358,-0.6650142823453903,-0.6024321035271126
292,10.771174812307862,1.2822827157509358,-0.7371103353991176,-0.724418871276429
293,11.027631355458048,1.2822827157509358,-0.6914487965995366,-0.8075756775153526
294,11.284087898608236,1.2822827157509358,-0.7310764734116741,-0.8453826747449874
295,11.540544441758422,1.2822827157509358,-0.5997798011856054,-0.8331161750348982
296,11.79700098490861,1.2822827157509358,-0.3240712107722042,-0.7680239043665147
297,12.053457528058797,1.2822827157509358,-0.137699744092503,-0.6494045652835295
298,12.309914071208985,1.2822827157509358,0.1250686943705565,-0.47859212594899553
299,12.566370614359172,1.2822827157509358,0.285868252282571,-0.2588501066806351
300,0.0,1.538739258901123,-0.0324010409902105,0.06876210792445066
301,0.2564565431501872,1.538739258901123,0.3443547769196105,0.2850723730927937
302,0.5129130863003744,1.538739258901123,0.4555730091849714,0.45414133533722
303,0.7693696294505615,1.538739258901123,0.6595383854195684,0.5722039188421079
304,1.0258261726007487,1.538739258901123,0.8950304632510532,0.6374712312931555
305,1.2822827157509358,1.538739258901123,0.9593204974181088,0.650251781273618
306,1.538739258901123,1.538739258901123,1.0485696523949248,0.6129790024315699
307,1.7951958020513104,1.538739258901123,0.9527373787559688,0.5301392662159631
308,2.0516523452014974,1.538739258901123,0.9815949719190588,0.40809965182259217
309,2.3081088883516845,1.538739258901123,0.8271673912035213,0.25484015987989117
310,2.564565431501872,1.538739258901123,0.6265457190459248,0.07960049348580747
311,2.821021974652059,1.538739258901123,0.4303108243123501,-0.1075433450933576
312,3.077478517802246,1.538739258901123,0.1320250803527901,-0.29615291136306987
313,3.333935060952433,1.538739258901123,-0.2581181685790733,-0.47592836420102597
314,3.5903916041026207,1.538739258901123,-0.4551160179800262,-0.6372111086578234
315,3.846848147252808,1.538739258901123,-0.6918885782477578,-0.7714615195385932
316,4.103304690402995,1.538739258901123,-0.8005280946790804,-0.8716858175532431
317,4.359761233553182,1.538739258901123,-0.8678943687330569,-0.9327882897811025
318,4.616217776703369,1.538739258901123,-0.9999372525126076,-0.9518286185184317
319,4.872674319853556,1.538739258901123,-0.9996887047223268,-0.9281689318347189
320,5.129130863003743,1.538739258901123,-0.8701359091559807,-0.8635010525931772
321,5.385587406153931,1.538739258901123,-0.8444902898831497,-0.7617509653598595
322,5.642043949304118,1.538739258901123,-0.5547331239934035,-0.6288643561386624
323,5.898500492454305,1.538739258901123,-0.2572615497854914,-0.4724837951594521
324,6.154957035604492,1.538739258901123,-0.1272622378279806,-0.30153431548667625
325,6.411413578754679,1.538739258901123,0.1532820363551134,-0.1257394057268366
326,6.667870121904866,1.538739258901123,0.4383375750991348,0.04490654638390604
327,6.9243266650550535,1.538739258901123,0.5354117193671829,0.2006808042491349
328,7.180783208205241,1.538739258901123,0.836678597267524,0.3326604114831779
329,7.437239751355428,1.538739258901123,0.849841537512233,0.43320733699256025
330,7.693696294505615,1.538739258901123,0.9842662868338068,0.4963845820453908
331,7.950152837655803,1.538739258901123,0.9551491884240398,0.5182812000782949
332,8.20660938080599,1.538739258901123,1.014978966191012,0.4972294265502937
333,8.463065923956178,1.538739258901123,0.8108117221070221,0.43390327421390606
334,8.719522467106364,1.538739258901123,0.7153002504047781,0.3312946351181681
335,8.975979010256552,1.538739258901123,0.4055449794095372,0.1945697336650919
336,9.232435553406738,1.538739258901123,0.1354910006254024,0.030815284627279824
337,9.488892096556926,1.538739258901123,-0.0367011053123456,-0.15131045695495063
338,9.745348639707112,1.538739258901123,-0.3569193800247029,-0.3420017419388349
339,10.0018051828573,1.538739258901123,-0.4183866204377305,-0.530780899160113
340,10.258261726007486,1.538739258901123,-0.6851817509515341,-0.7069997444874775
341,10.514718269157674,1.538739258901123,-0.9103634716118888,-0.86034053538357
342,10.771174812307862,1.538739258901123,-0.9049665780843652,-0.9812910733671444
343,11.027631355458048,1.538739258901123,-1.0073441202205555,-1.0615708353946682
344,11.284087898608236,1.538739258901123,-0.8758243353774882,-1.094488486270009
345,11.540544441758422,1.538739258901123,-0.9023153368512304,-1.0752155309163058
346,11.79700098490861,1.538739258901123,-0.6394605293485959,-1.0009659059650184
347,12.053457528058797,1.538739258901123,-0.4930909206020927,-0.8710766597713561
348,12.309914071208985,1.538739258901123,-0.2276746799785834,-0.6869902027093954
349,12.566370614359172,1.538739258901123,0.0740739176826569,-0.45214361939177644
350,0.0,1.7951958020513104,-0.2235213914330842,-0.12291208395271878
351,0.2564565431501872,1.7951958020513104,-0.0342217493022752,0.09581607815770803
352,0.5129130863003744,1.7951958020513104,0.1730878441197855,0.2665042747490481
353,0.7693696294505615,1.7951958020513104,0.4169763334106718,0.3852750853235095
354,1.0258261726007487,1.7951958020513104,0.6341836157004402,0.45027292274296243
355,1.2822827157509358,1.7951958020513104,0.7355333877050071,0.4617892272316382
356,1.538739258901123,1.7951958020513104,0.7640094746369956,0.4222915840010933
357,1.7951958020513104,1.7951958020513104,0.7552295606446834,0.3363507523856517
358,2.0516523452014974,1.7951958020513104,0.7454876462662539,0.2104648179524863
359,2.3081088883516845,1.7951958020513104,0.5655669257199196,0.052785244975614265
360,2.564565431501872,1.7951958020513104,0.2708486206944958,-0.12724480563408005
361,2.821021974652059,1.7951958020513104,0.0963903576062346,-0.3193242593407048
362,3.077478517802246,1.7951958020513104,-0.0973225083395606,-0.512779768436794
363,3.333935060952433,1.7951958020513104,-0.4468405354578463,-0.6970793298838261
364,3.5903916041026207,1.7951958020513104,-0.6658214308098218,-0.8623476046438164
365,3.846848147252808,1.7951958020513104,-0.8465964083513268,-0.999855707100486
366,4.103304690402995,1.7951958020513104,-1.0417975096308032,-1.1024588331936747
367,4.359761233553182,1.7951958020513104,-1.1203951683349698,-1.1649572709327594
368,4.616217776703369,1.7951958020513104,-1.1808584218826963,-1.1843600056854333
369,4.872674319853556,1.7951958020513104,-1.2486411649731803,-1.160035114881761
370,5.129130863003743,1.7951958020513104,-1.179533721280379,-1.0937371724228058
371,5.385587406153931,1.7951958020513104,-1.0716530047232855,-0.9895086077398291
372,5.642043949304118,1.7951958020513104,-0.7356833412898914,-0.8534589906645695
373,5.898500492454305,1.7951958020513104,-0.5929103508723788,-0.6934331160952408
374,6.154957035604492,1.7951958020513104,-0.3194346344030886,-0.5185851174515566
375,6.411413578754679,1.7951958020513104,-0.0863186617415346,-0.33888124966647887
376,6.667870121904866,1.7951958020513104,0.1694260141887452,-0.1645581114393898
377,6.9243266650550535,1.7951958020513104,0.4555994227166162,-0.005565662300081604
378,7.180783208205241,1.7951958020513104,0.5890087712780252,0.12897473053243452
379,7.437239751355428,1.7951958020513104,0.6200473848141599,0.23126786231643498
380,7.693696294505615,1.7951958020513104,0.701312568832655,0.2952711105929249
